genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.14		VBILacPla304815_0014		11755	12063	-	309		hypothetical protein	FIG00133227	PLF_1578_00049837	PGF_02031527			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.15		VBILacPla304815_0015		12335	13024	+	690		Ribulokinase (EC 2.7.1.16)	FIG00002300	PLF_1578_00003318	PGF_00048964	GO:0008741|ribulokinase activity	2.7.1.16|Ribulokinase	00040|Pentose and glucuronate interconversions
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.16	N654_0014	VBILacPla304815_0016		13042	13770	+	729		L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)	FIG00000986	PLF_1578_00000180	PGF_00016218	GO:0008742|L-ribulose-phosphate 4-epimerase activity	5.1.3.4|L-ribulose-5-phosphate 4-epimerase	00040|Pentose and glucuronate interconversions;00053|Ascorbate and aldarate metabolism
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.17	N654_0015	VBILacPla304815_0017		13822	15246	+	1425		L-arabinose isomerase (EC 5.3.1.4)	FIG00002117	PLF_1578_00002751	PGF_00016028	GO:0008733|L-arabinose isomerase activity	5.3.1.4|L-arabinose isomerase	00040|Pentose and glucuronate interconversions
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.18	N654_0016	VBILacPla304815_0018		15327	15887	+	561		Maltose O-acetyltransferase (EC 2.3.1.79)	FIG00001636	PLF_1578_00004316	PGF_00019073	GO:0008925|maltose O-acetyltransferase activity	2.3.1.79|Maltose O-acetyltransferase	
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.19	N654_0017	VBILacPla304815_0019		15969	16367	+	399		FIG00747871: hypothetical protein	FIG00747870	PLF_1578_00011592	PGF_02007869			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.20	N654_0018	VBILacPla304815_0020		16447	18837	-	2391		Xylulose-5-phosphate phosphoketolase (EC 4.1.2.9) @ Fructose-6-phosphate phosphoketolase (EC 4.1.2.22)	FIG00137542	PLF_1578_00000123	PGF_00067129	GO:0050193|phosphoketolase activity;GO:0047905|fructose-6-phosphate phosphoketolase activity	4.1.2.9|Phosphoketolase;4.1.2.22|Fructose-6-phosphate phosphoketolase	00030|Pentose phosphate pathway;00680|Methane metabolism;00710|Carbon fixation in photosynthetic organisms
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.21	N654_0019	VBILacPla304815_0021		19006	19773	-	768		transcription regulator	FIG00627336	PLF_1578_00003393	PGF_00073921			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.22	N654_0020	VBILacPla304815_0022		20097	20567	+	471		PTS system, galactitol-specific IIA component (EC 2.7.1.69)	FIG00001331	PLF_1578_00008510	PGF_00310597	GO:0008982|protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	2.7.1.69|Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00010|Glycolysis / Gluconeogenesis;00051|Fructose and mannose metabolism;00052|Galactose metabolism;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.23	N654_0021	VBILacPla304815_0023		20602	20898	+	297		PTS system, galactitol-specific IIB component (EC 2.7.1.69)	FIG00001457	PLF_1578_00006365	PGF_00029672	GO:0008982|protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	2.7.1.69|Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00010|Glycolysis / Gluconeogenesis;00051|Fructose and mannose metabolism;00052|Galactose metabolism;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.24	N654_0022	VBILacPla304815_0024		20933	22204	+	1272		PTS system, galactitol-specific IIC component (EC 2.7.1.69)	FIG00001307	PLF_1578_00007970	PGF_00029676	GO:0008982|protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	2.7.1.69|Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00010|Glycolysis / Gluconeogenesis;00051|Fructose and mannose metabolism;00052|Galactose metabolism;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.25	N654_0023	VBILacPla304815_0025		22234	23343	+	1110		Galactitol-1-phosphate 5-dehydrogenase (EC 1.1.1.251)	FIG00001572	PLF_1578_00006312	PGF_00007078	GO:0008868|galactitol-1-phosphate 5-dehydrogenase activity	1.1.1.251|Galactitol-1-phosphate 5-dehydrogenase	00052|Galactose metabolism
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.26	N654_0024	VBILacPla304815_0026		23830	24669	+	840		Transcription antiterminator, BglG family	FIG00006336	PLF_1578_00021835	PGF_00057424			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.27	N654_0026	VBILacPla304815_0027		25213	26076	+	864		N-acetylmannosamine kinase (EC 2.7.1.60)	FIG00081563	PLF_1578_00009467	PGF_00023825	GO:0009384|N-acylmannosamine kinase activity	2.7.1.60|N-acylmannosamine kinase	00520|Amino sugar and nucleotide sugar metabolism
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.28	N654_0027	VBILacPla304815_0028		26282	27013	+	732		hypothetical protein	FIG00747246	PLF_1578_00008406	PGF_00278050			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.29	N654_0028	VBILacPla304815_0029		27028	28224	+	1197		Na(+)/H(+) antiporter	FIG01956045	PLF_1578_00011988	PGF_00025193	GO:0006814|sodium ion transport;GO:0006885|regulation of pH;GO:0016021|integral to membrane		
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.30	N654_0029	VBILacPla304815_0030		28221	29729	+	1509		Predicted sialic acid transporter	FIG00051025	PLF_1578_00005098	PGF_00036307	GO:0005215|transporter activity;GO:0006810|transport;GO:0016020|membrane		
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.31	N654_0030	VBILacPla304815_0031		29907	30743	+	837		lipase/esterase (putative)	FIG00742663	PLF_1578_00012424	PGF_02008179			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.32	N654_0031	VBILacPla304815_0032		30756	31592	+	837		lipase/esterase (putative)	FIG00742663	PLF_1578_00011599	PGF_00117294			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.33	N654_0032	VBILacPla304815_0033		31602	32009	+	408		FIG00746338: hypothetical protein	FIG00746335	PLF_1578_00012490	PGF_02008232			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.34	N654_0033	VBILacPla304815_0034		32058	32879	-	822		Sialic acid utilization regulator, RpiR family	FIG00012267	PLF_1578_00004871	PGF_00051891	GO:0003700|transcription factor activity;GO:0005529|sugar binding;GO:0005975|carbohydrate metabolic process		
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.35	N654_0034	VBILacPla304815_0035		33238	34314	+	1077		Transcriptional repressor of arabinoside utilization operon, GntR family	FIG00011814	PLF_1578_00003625	PGF_00060272			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.36	N654_0035	VBILacPla304815_0036		34609	36009	+	1401		Arabinose-proton symporter	FIG00002070	PLF_1578_00003254	PGF_00063352			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.37	N654_0036	VBILacPla304815_0037		36026	36940	+	915		Ribulokinase (EC 2.7.1.16)	FIG00002300	PLF_1578_00003318	PGF_00048964	GO:0008741|ribulokinase activity	2.7.1.16|Ribulokinase	00040|Pentose and glucuronate interconversions
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.38		VBILacPla304815_0038		37131	37604	+	474		Transcription antiterminator, BglG family	FIG00006336	PLF_1578_00021835	PGF_00057424			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.39	N654_0037	VBILacPla304815_0039		37601	38032	+	432		hypothetical protein		PLF_1578_00031632	PGF_02018165			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.40	N654_0038	VBILacPla304815_0040		38047	38508	+	462		PTS system, fructose-specific IIA component	FIG00001487	PLF_1578_00027964	PGF_00029628			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.41	N654_0039	VBILacPla304815_0041		38522	38839	+	318		PTS system, fructose-specific IIBC component (EC 2.7.1.69)	FIG00001234	PLF_1578_00024192	PGF_00029660	GO:0008982|protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	2.7.1.69|Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00010|Glycolysis / Gluconeogenesis;00051|Fructose and mannose metabolism;00052|Galactose metabolism;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.42	N654_0040	VBILacPla304815_0042		38882	39988	+	1107		PTS system, fructose-specific IIC component	FIG01053733	PLF_1578_00021709	PGF_00029663			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.43	N654_0041	VBILacPla304815_0043		40002	40694	+	693		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	FIG00000047	PLF_1578_00011326	PGF_00048986	GO:0004750|ribulose-phosphate 3-epimerase activity	5.1.3.1|Ribulose-phosphate 3-epimerase	00030|Pentose phosphate pathway;00040|Pentose and glucuronate interconversions;00710|Carbon fixation in photosynthetic organisms
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.44	N654_0042	VBILacPla304815_0044		40707	41360	+	654		Transaldolase (EC 2.2.1.2)	FIG00000023	PLF_1578_00006757	PGF_00057399	GO:0004801|transaldolase activity	2.2.1.2|Transaldolase	00030|Pentose phosphate pathway
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.45	N654_0043	VBILacPla304815_0045		41390	43387	+	1998		Transketolase (EC 2.2.1.1)	FIG00020289	PLF_1578_00007055	PGF_00060396	GO:0004802|transketolase activity	2.2.1.1|Transketolase	00030|Pentose phosphate pathway;00710|Carbon fixation in photosynthetic organisms;01051|Biosynthesis of ansamycins
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.46	N654_0044	VBILacPla304815_0046		43457	44275	+	819		Phosphatase YidA	FIG00743184	PLF_1578_00009031	PGF_00033179			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.47	N654_0045	VBILacPla304815_0047		44483	45457	+	975		Choloylglycine hydrolase (EC 3.5.1.24)	FIG00009563	PLF_1578_00008931	PGF_00417799		3.5.1.24|Choloylglycine hydrolase	00120|Primary bile acid biosynthesis;00121|Secondary bile acid biosynthesis
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.48	N654_0046	VBILacPla304815_0048		45886	48186	-	2301		Alpha-glucosidase (EC 3.2.1.20)	FIG00745599	PLF_1578_00002426	PGF_00047553	GO:0004558|alpha-glucosidase activity	3.2.1.20|Alpha-glucosidase	00052|Galactose metabolism;00500|Starch and sucrose metabolism
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.49	N654_0047	VBILacPla304815_0049		48217	49638	-	1422		Sugar transporter	FIG00515631	PLF_1578_00008693	PGF_00054890			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.50	N654_0048	VBILacPla304815_0050		49808	50785	+	978		hypothetical protein	FIG00627336	PLF_1578_00008775	PGF_00226140			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.51	N654_0049	VBILacPla304815_0051		51033	53237	+	2205		Alpha,alpha-trehalose phosphorylase (2.4.1.64)	FIG00043765	PLF_1578_00008217	PGF_00045634			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.52	N654_0050	VBILacPla304815_0052		53459	54307	+	849		Beta-glucoside bgl operon antiterminator, BglG family	FIG00001011	PLF_1578_00005944	PGF_02039928	GO:0003723|RNA binding		
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.53	N654_0051	VBILacPla304815_0053		54475	56475	+	2001		PTS system, beta-glucoside-specific IIB component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIC component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIA component (EC 2.7.1.69)	FIG00007563	PLF_1578_00005847	PGF_00029592	GO:0008982|protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	2.7.1.69|Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00010|Glycolysis / Gluconeogenesis;00051|Fructose and mannose metabolism;00052|Galactose metabolism;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.54	N654_0052	VBILacPla304815_0054		56496	57959	+	1464		6-phospho-beta-glucosidase (EC 3.2.1.86)	FIG00001430	PLF_1578_00003759	PGF_00427168	GO:0008706|6-phospho-beta-glucosidase activity	3.2.1.86|6-phospho-beta-glucosidase	00010|Glycolysis / Gluconeogenesis
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.55	N654_0053	VBILacPla304815_0055		58048	59490	+	1443		6-phospho-beta-glucosidase (EC 3.2.1.86)	FIG00001882	PLF_1578_00000229	PGF_00427168	GO:0008706|6-phospho-beta-glucosidase activity	3.2.1.86|6-phospho-beta-glucosidase	00010|Glycolysis / Gluconeogenesis
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.56	N654_0054	VBILacPla304815_0056		59675	60730	+	1056		Outer surface protein of unknown function, cellobiose operon	FIG00001904	PLF_1578_00017620	PGF_00028476			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.57	N654_0055	VBILacPla304815_0057		60727	61617	+	891		N-acetylmuramic acid 6-phosphate etherase (EC 4.2.1.126)	FIG00001103	PLF_1578_00000573	PGF_00023835		4.2.1.126|N-acetylmuramic acid 6-phosphate etherase	00520|Amino sugar and nucleotide sugar metabolism
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.58	N654_0056	VBILacPla304815_0058		61632	63128	+	1497		PTS system, sucrose-specific IIB component (EC 2.7.1.69) / PTS system, sucrose-specific IIC component (EC 2.7.1.69)	FIG00081068	PLF_1578_00011272	PGF_00029859	GO:0008982|protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	2.7.1.69|Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00010|Glycolysis / Gluconeogenesis;00051|Fructose and mannose metabolism;00052|Galactose metabolism;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.59	N654_0057	VBILacPla304815_0059		63166	64014	+	849		RpiR family transcriptional regulator YbbH, clustered with N-acetylmuramic acid utilization	FIG00012267	PLF_1578_00018885	PGF_00049208			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.60	N654_0058	VBILacPla304815_0060		64027	64509	+	483		glucose PTS, EIIA( EC:2.7.1.69 )	FIG00752102	PLF_1578_00019641	PGF_02011438			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.61	N654_0059	VBILacPla304815_0061		64885	65328	+	444		PTS system, fructose-specific IIA component (EC 2.7.1.69)	FIG00001487	PLF_1578_00019640	PGF_02011437	GO:0008982|protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	2.7.1.69|Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00010|Glycolysis / Gluconeogenesis;00051|Fructose and mannose metabolism;00052|Galactose metabolism;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.62	N654_0060	VBILacPla304815_0062		65347	66804	+	1458		PTS system, fructose-specific IIB component (EC 2.7.1.69) / PTS system, fructose-specific IIC component (EC 2.7.1.69)	FIG00001383	PLF_1578_00015378	PGF_00029653	GO:0008982|protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	2.7.1.69|Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00010|Glycolysis / Gluconeogenesis;00051|Fructose and mannose metabolism;00052|Galactose metabolism;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
1382366.3	Lactobacillus plantarum 4_3	AYTU01000002	PATRIC	CDS	fig|1382366.3.peg.63	N654_0061	VBILacPla304815_0063		66896	68059	+	1164		Cystathionine beta-lyase MalY (EC 4.4.1.8) @ Maltose regulon modulator	FIG00003391	PLF_1578_00003299	PGF_00420012	GO:0004121|cystathionine beta-lyase activity	4.4.1.8|Cystathionine beta-lyase	00270|Cysteine and methionine metabolism;00450|Selenoamino acid metabolism;00920|Sulfur metabolism
1382366.3	Lactobacillus plantarum 4_3	AYTU01000003	PATRIC	CDS	fig|1382366.3.peg.64	N654_0062	VBILacPla304815_0064		647	1834	+	1188		Acetate kinase (EC 2.7.2.1)	FIG00067248	PLF_1578_00006646	PGF_00024567	GO:0008776|acetate kinase activity	2.7.2.1|Acetate kinase	00430|Taurine and hypotaurine metabolism;00620|Pyruvate metabolism;00640|Propanoate metabolism;00680|Methane metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
1382366.3	Lactobacillus plantarum 4_3	AYTU01000003	PATRIC	CDS	fig|1382366.3.peg.65	N654_0063	VBILacPla304815_0065		1953	2144	+	192		hypothetical protein	FIG00638284	PLF_1578_00006909	PGF_02048951			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000003	PATRIC	CDS	fig|1382366.3.peg.66	N654_0064	VBILacPla304815_0066		2283	2633	-	351		CrcB protein	FIG00553898	PLF_1578_00006228	PGF_02042708			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000003	PATRIC	CDS	fig|1382366.3.peg.67	N654_0065	VBILacPla304815_0067		2633	3016	-	384		CrcB protein	FIG00553898	PLF_1578_00005954	PGF_00395184			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000003	PATRIC	CDS	fig|1382366.3.peg.68	N654_0066	VBILacPla304815_0068		3317	4837	+	1521		ABC transporter, ATP-binding protein	FIG00744535	PLF_1578_00006508	PGF_00228941			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000003	PATRIC	CDS	fig|1382366.3.peg.69	N654_0067	VBILacPla304815_0069		4958	5617	-	660		Transmembrane component YkoC of energizing module of thiamin-regulated ECF transporter for HydroxyMethylPyrimidine	FIG00032753	PLF_1578_00005873	PGF_00060535			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000003	PATRIC	CDS	fig|1382366.3.peg.70	N654_0068	VBILacPla304815_0070		5614	7020	-	1407		Duplicated ATPase component YkoD of energizing module of thiamin-regulated ECF transporter for HydroxyMethylPyrimidine	FIG00009894	PLF_1578_00006022	PGF_00423915			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000003	PATRIC	CDS	fig|1382366.3.peg.71	N654_0069	VBILacPla304815_0071		7050	7619	-	570		Substrate-specific component YkoE of thiamin-regulated ECF transporter for HydroxyMethylPyrimidine	FIG00010078	PLF_1578_00005757	PGF_00382826			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000003	PATRIC	CDS	fig|1382366.3.peg.72	N654_0070	VBILacPla304815_0072		7960	8445	+	486		Glutathione peroxidase (EC 1.11.1.9)	FIG00021745	PLF_1578_00006690	PGF_00008459	GO:0004602|glutathione peroxidase activity	1.11.1.9|Glutathione peroxidase	00480|Glutathione metabolism;00590|Arachidonic acid metabolism
1382366.3	Lactobacillus plantarum 4_3	AYTU01000003	PATRIC	CDS	fig|1382366.3.peg.73	N654_0071	VBILacPla304815_0073		8496	9326	+	831		oxidoreductase of aldo/keto reductase family, subgroup 1	FIG01239241	PLF_1578_00005540	PGF_00402268			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000003	PATRIC	CDS	fig|1382366.3.peg.74	N654_0072	VBILacPla304815_0074		9830	10300	-	471		Transcription elongation factor GreA	FIG00000288	PLF_1578_00008698	PGF_00057433	GO:0003677|DNA binding;GO:0003711|transcription elongation regulator activity		
1382366.3	Lactobacillus plantarum 4_3	AYTU01000003	PATRIC	CDS	fig|1382366.3.peg.75	N654_0073	VBILacPla304815_0075		10386	10799	-	414		integral membrane protein	FIG01227784	PLF_1578_00007834	PGF_00291390			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000003	PATRIC	CDS	fig|1382366.3.peg.76	N654_0074	VBILacPla304815_0076		10812	11015	-	204		transcription regulator	FIG00627336	PLF_1578_00006891	PGF_02048935			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000003	PATRIC	CDS	fig|1382366.3.peg.77	N654_0075	VBILacPla304815_0077		11395	12108	+	714		Glucosamine-6-phosphate deaminase (EC 3.5.99.6)	FIG00000645	PLF_1578_00000349	PGF_00007921	GO:0004342|glucosamine-6-phosphate deaminase activity	3.5.99.6|Glucosamine-6-phosphate deaminase	00520|Amino sugar and nucleotide sugar metabolism
1382366.3	Lactobacillus plantarum 4_3	AYTU01000003	PATRIC	CDS	fig|1382366.3.peg.78	N654_0076	VBILacPla304815_0078		12251	13666	-	1416		Dipeptidase	FIG00906431	PLF_1578_00004142	PGF_00423498			
1382366.3	Lactobacillus plantarum 4_3	AYTU01000003	PATRIC	CDS	fig|1382366.3.peg.79	N654_0077	VBILacPla304815_0079		14028	15866	+	1839		PTS system, mannitol-specific IIB component (EC 2.7.1.69) / PTS system, mannitol-specific IIC component (EC 2.7.1.69)	FIG00001885	PLF_1578_00000535	PGF_00029764	GO:0008982|protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	2.7.1.69|Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00010|Glycolysis / Gluconeogenesis;00051|Fructose and mannose metabolism;00052|Galactose metabolism;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
