genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.35	N644_0035	VBILacPla304995_0035	U2XL59	37745	38413	+	669		Transcriptional regulator, GntR family		PLF_1578_00034560	PGF_00059269			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.36	N644_0036	VBILacPla304995_0036	U2WQP7	39308	40138	+	831		hypothetical protein		PLF_1578_00036786	PGF_00261974			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.37	N644_0037	VBILacPla304995_0037	U2W8F6	40195	41214	+	1020		2-dehydro-3-deoxygluconokinase (EC 2.7.1.45)	FIG00148577	PLF_1578_00027356	PGF_00056900	GO:0008673|2-dehydro-3-deoxygluconokinase activity	2.7.1.45|2-dehydro-3-deoxygluconokinase	00030|Pentose phosphate pathway;00040|Pentose and glucuronate interconversions
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.38	N644_0038	VBILacPla304995_0038	U2WQK7	41276	41737	+	462		DUF1694 domain-containing protein		PLF_1578_00041290	PGF_02024796			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.39	N644_0039	VBILacPla304995_0039	U2XT92	41849	42085	+	237		hypothetical protein		PLF_1578_00024943	PGF_00378173			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.40	N644_0040	VBILacPla304995_0040	U2XL63	42482	43606	-	1125		Rhamnogalacturonides degradation protein RhiN	FIG00006764	PLF_1578_00024334	PGF_00048272			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.41	N644_0041	VBILacPla304995_0041	U2WQQ2	43628	45178	-	1551		Putative transport protein	FIG00453115	PLF_1578_00024305	PGF_00045130			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.42	N644_0042	VBILacPla304995_0042	U2W8F9	45218	46063	-	846		hypothetical protein		PLF_1578_00031623	PGF_00313362			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.43	N644_0043	VBILacPla304995_0043	U2WQL2	46353	47636	+	1284		Polygalacturonase (EC 3.2.1.15)	FIG00031762	PLF_1578_00034232	PGF_00034640		3.2.1.15|Polygalacturonase	00040|Pentose and glucuronate interconversions;00500|Starch and sucrose metabolism
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.44	N644_0044	VBILacPla304995_0044	U2XT94	47825	48832	+	1008		Hexuronate utilization operon transcriptional repressor ExuR	FIG00029606	PLF_1578_00008986	PGF_00011616			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.45	N644_0045	VBILacPla304995_0045	U2XL67	49031	50617	+	1587		Predicted D-tagaturonate epimerase	FIG01955598	PLF_1578_00007979	PGF_00035566			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.46	N644_0046	VBILacPla304995_0046	U2WQQ7	50630	52075	+	1446		Uronate isomerase (EC 5.3.1.12)	FIG00001411	PLF_1578_00009598	PGF_00066263	GO:0008880|glucuronate isomerase activity	5.3.1.12|Glucuronate isomerase	00040|Pentose and glucuronate interconversions
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.47	N644_0047	VBILacPla304995_0047	U2W8G4	52137	52319	-	183		hypothetical protein	FIG00638284	PLF_1578_00041289	PGF_02024795			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.48	N644_0048	VBILacPla304995_0048	U2WQL6	52716	54011	+	1296		hypothetical protein	FIG00031762	PLF_1578_00028604	PGF_02015974			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.49	N644_0049	VBILacPla304995_0049	U2XT98	54133	54390	-	258		YoeB toxin protein	FIG00006169	PLF_1578_00027124	PGF_02015565			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.50	N644_0050	VBILacPla304995_0050	U2XL72	54391	54669	-	279		Antitoxin DinJ (binds YafQ toxin)		PLF_1578_00021460	PGF_00060418			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.51	N644_0051	VBILacPla304995_0051	U2WQR1	54873	57611	-	2739		NtrC family Transcriptional regulator, ATPase domain		PLF_1578_00005195	PGF_00026324			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.52	N644_0052	VBILacPla304995_0052	U2W8G6	57826	58227	+	402		hypothetical protein		PLF_1578_00049810	PGF_00220239			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.53	N644_0053	VBILacPla304995_0053	U2WQM1	58329	58742	+	414		"PTS system, mannose-specific IIB component / PTS system, mannose-specific IIA component "		PLF_1578_00022968	PGF_02013152			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.54	N644_0054	VBILacPla304995_0054	U2XTA3	58745	59533	+	789		hypothetical protein	FIG00638284	PLF_1578_00020820	PGF_02012023			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.55	N644_0055	VBILacPla304995_0055	U2XL75	59526	60356	+	831		PTS system, mannose-specific IID component	FIG00000924	PLF_1578_00034130	PGF_00029833			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.56	N644_0056	VBILacPla304995_0056	U2WQR5	60469	61587	+	1119		"Unsaturated glucuronyl hydrolase "		PLF_1578_00030760	PGF_00202305			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.57	N644_0057	VBILacPla304995_0057	U2W8H0	61610	62389	+	780		hypothetical protein	FIG00638284	PLF_1578_00049811	PGF_00276930			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.58	N644_0058	VBILacPla304995_0058	U2WQM6	62386	64002	+	1617		Beta-xylosidase (EC 3.2.1.37)	FIG00003086	PLF_1578_00027524	PGF_00402792	GO:0009044|xylan 1,4-beta-xylosidase activity	3.2.1.37|Xylan 1,4-beta-xylosidase	00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.59	N644_0059	VBILacPla304995_0059	U2XTA5	64348	65442	+	1095		Rhamnogalacturonides degradation protein RhiN	FIG00006764	PLF_1578_00028119	PGF_00048274			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.60	N644_0060	VBILacPla304995_0060	U2XL80	65550	67016	+	1467		Glucuronide transporter UidB	FIG01289411	PLF_1578_00007608	PGF_00008043			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.61	N644_0061	VBILacPla304995_0061	U2WQR9	67092	67937	+	846		hypothetical protein		PLF_1578_00035575	PGF_02020080			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.62	N644_0062	VBILacPla304995_0062	U2W8H4	67964	68200	+	237		hypothetical protein		PLF_1578_00030761	PGF_02017425			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.63	N644_0063	VBILacPla304995_0063	U2WQN0	68471	69712	-	1242		Mobile element protein	FIG01306568	PLF_1578_00000468	PGF_00022162			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.64	N644_0064	VBILacPla304995_0064	U2XTA9	70089	70436	-	348		Degenerate transposase	FIG01306568	PLF_1578_00003888	PGF_00422758			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.65	N644_0065	VBILacPla304995_0065	U2XL84	70836	71528	-	693		hypothetical protein		PLF_1578_00041288	PGF_02024794			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.66	N644_0066	VBILacPla304995_0066	U2WQS4	71548	72384	-	837		hypothetical protein		PLF_1578_00024963	PGF_00313362			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.67	N644_0067	VBILacPla304995_0067	U2W8H9	72549	73529	+	981		Transcriptional regulator of rhamnose utilization, AraC family	FIG00005587	PLF_1578_00034532	PGF_00058798	GO:0003700|transcription factor activity;GO:0005622|intracellular;GO:0043565|sequence-specific DNA binding		
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.68	N644_0068	VBILacPla304995_0068	U2WQN4	73867	75288	+	1422		Rhamnulokinase (EC 2.7.1.5)	FIG00001865	PLF_1578_00003314	PGF_00048282	GO:0008993|rhamnulokinase activity	2.7.1.5|Rhamnulokinase	00040|Pentose and glucuronate interconversions;00051|Fructose and mannose metabolism
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.69	N644_0069	VBILacPla304995_0069	U2XTB3	75289	75603	+	315		L-rhamnose mutarotase (EC 5.1.3.n3)	FIG00001862	PLF_1578_00010596	PGF_00016202			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.70	N644_0070	VBILacPla304995_0070	U2XL88	75618	76901	+	1284		L-rhamnose isomerase (EC 5.3.1.14)	FIG00006889	PLF_1578_00003031	PGF_00016200	GO:0008740|L-rhamnose isomerase activity	5.3.1.14|L-rhamnose isomerase	00051|Fructose and mannose metabolism
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.71	N644_0071	VBILacPla304995_0071	U2WQS9	76944	77795	+	852		Rhamnulose-1-phosphate aldolase (EC 4.1.2.19)	FIG00002163	PLF_1578_00010682	PGF_00048285	GO:0008994|rhamnulose-1-phosphate aldolase activity	4.1.2.19|Rhamnulose-1-phosphate aldolase	00040|Pentose and glucuronate interconversions;00051|Fructose and mannose metabolism
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.72	N644_0072	VBILacPla304995_0072	U2W8I3	78030	80246	+	2217		Alpha,alpha-trehalose phosphorylase (2.4.1.64)	FIG00043765	PLF_1578_00008217	PGF_00045634			
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.73	N644_0073	VBILacPla304995_0073	U2WQN8	80441	81289	+	849		Beta-glucoside bgl operon antiterminator, BglG family	FIG00001011	PLF_1578_00005944	PGF_02039928	GO:0003723|RNA binding		
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.74	N644_0074	VBILacPla304995_0074	U2XTB7	81457	83457	+	2001		PTS system, beta-glucoside-specific IIB component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIC component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIA component (EC 2.7.1.69)	FIG00007563	PLF_1578_00005847	PGF_00029592	GO:0008982|protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	2.7.1.69|Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00010|Glycolysis / Gluconeogenesis;00051|Fructose and mannose metabolism;00052|Galactose metabolism;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
1358413.3	Lactobacillus plantarum AY01	AVAI01000001	PATRIC	CDS	fig|1358413.3.peg.75	N644_0075	VBILacPla304995_0075	U2XL93	83478	84941	+	1464		6-phospho-beta-glucosidase (EC 3.2.1.86)	FIG00001430	PLF_1578_00003759	PGF_00427168	GO:0008706|6-phospho-beta-glucosidase activity	3.2.1.86|6-phospho-beta-glucosidase	00010|Glycolysis / Gluconeogenesis
