genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.44	HH0043	VBIHelHep90276_0044	Q7VK49	46498	47934	-	1437	katA	Catalase (EC 1.11.1.6)	FIG00000313	PLF_209_00000387	PGF_00416700	GO:0004096|catalase activity	1.11.1.6|Catalase	00380|Tryptophan metabolism;00630|Glyoxylate and dicarboxylate metabolism;00680|Methane metabolism
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.45	HH0044	VBIHelHep90276_0045	Q7VK48	48104	48688	+	585	ribA	GTP cyclohydrolase II (EC 3.5.4.25)	FIG00000969	PLF_209_00003011	PGF_00006987	GO:0003935|GTP cyclohydrolase II activity	3.5.4.25|GTP cyclohydrolase II	00740|Riboflavin metabolism
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.46	HH0045	VBIHelHep90276_0046	Q7VK47	48725	49975	+	1251	moeA_1	Molybdopterin molybdenumtransferase (EC 2.10.1.1)	FIG00018218	PLF_209_00003311	PGF_00022526	GO:0061599|molybdopterin molybdotransferase activity	2.10.1.1|Molybdopterin molybdotransferase	
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.47	HH0046	VBIHelHep90276_0047	Q7VK46	50021	50245	+	225	moaD	Molybdopterin synthase sulfur carrier subunit	FIG00003839	PLF_209_00003797	PGF_00022561			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.48	HH0047	VBIHelHep90276_0048	Q7VK45	50245	50706	+	462	moaE	Molybdopterin synthase catalytic subunit MoaE (EC 2.8.1.12)	FIG00018405	PLF_209_00004181	PGF_00022549	GO:0030366|molybdopterin synthase activity	2.8.1.12|Molybdopterin synthase	
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.49	HH0048	VBIHelHep90276_0049	Q7VK44	50690	51253	+	564	mobB	Molybdopterin-guanine dinucleotide biosynthesis protein MobB	FIG01325623	PLF_209_00003798	PGF_00022577			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.50	HH0049	VBIHelHep90276_0050	Q7VK43	51253	51792	+	540	mogA	Molybdopterin adenylyltransferase (EC 2.7.7.75)	FIG00002951	PLF_209_00000579	PGF_00022507	GO:0061598|molybdopterin adenylyltransferase activity	2.7.7.75|Molybdopterin adenylyltransferase	
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.51	HH0050	VBIHelHep90276_0051	Q7VK42	51968	55228	+	3261		hypothetical protein	FIG00438243	PLF_209_00001833	PGF_00251055			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.52	HH0051	VBIHelHep90276_0052	Q7VK41	55394	56263	-	870		hypothetical protein	FIG00638284	PLF_209_00004753	PGF_01886289			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.53	HH0052	VBIHelHep90276_0053	Q7VK40	56477	56956	+	480	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	FIG00053487	PLF_209_00008104	PGF_00419913			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.54	HH0053	VBIHelHep90276_0054	Q7VK39	56957	58327	+	1371		DNA recombination protein RmuC	FIG00000595	PLF_209_00004142	PGF_00421755			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.55	HH0054	VBIHelHep90276_0055	Q7VK38	58324	59910	-	1587		hypothetical protein	FIG00711978	PLF_209_00003907	PGF_00221369			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.56	HH0055	VBIHelHep90276_0056	Q7VK37	59970	60287	-	318	trxA_2	Thioredoxin	FIG01318274	PLF_209_00000584	PGF_00056736			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.57	HH0056	VBIHelHep90276_0057	Q7VK36	60643	61803	+	1161	hyaA	Quinone-reactive Ni/Fe-hydrogenase small chain precursor (EC 1.12.5.1)	FIG00003942	PLF_209_00000103	PGF_00046135		1.12.5.1|Hydrogen:quinone oxidoreductase	
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.58	HH0057	VBIHelHep90276_0058	Q7VK35	61814	63544	+	1731	hyaB	Quinone-reactive Ni/Fe-hydrogenase large chain (EC 1.12.5.1)	FIG00020837	PLF_209_00000226	PGF_00046134		1.12.5.1|Hydrogen:quinone oxidoreductase	
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.59	HH0058	VBIHelHep90276_0059	Q7VK34	63555	64319	+	765	hyaC	Quinone-reactive Ni/Fe hydrogenase, cytochrome b subunit	FIG00004290	PLF_209_00000526	PGF_00046132			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.60	HH0059	VBIHelHep90276_0060	Q7VK33	64327	64866	+	540	hyaD	Hydrogenase maturation protease (EC 3.4.24.-)	FIG00621884	PLF_209_00000288	PGF_00012524	GO:0008901|ferredoxin hydrogenase activity;GO:0009375|ferredoxin hydrogenase complex	3.4.24.-|Metalloendopeptidases.	
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.61	HH0060	VBIHelHep90276_0061	Q7VK32	64863	66656	+	1794		Protein hydE	FIG00034445	PLF_209_00004688	PGF_00038140			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.62	HH0061	VBIHelHep90276_0062	Q7VK31	66709	67479	+	771		hypothetical protein	FIG01311955	PLF_209_00004312	PGF_01886074			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.63	HH0062	VBIHelHep90276_0063	Q7VK30	67490	68641	+	1152	metB	Cystathionine gamma-lyase (EC 4.4.1.1)	FIG00001346	PLF_209_00002546	PGF_00420019	GO:0004123|cystathionine gamma-lyase activity	4.4.1.1|Cystathionine gamma-lyase	00260|Glycine, serine and threonine metabolism;00270|Cysteine and methionine metabolism;00450|Selenoamino acid metabolism
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.64	HH0063	VBIHelHep90276_0064	Q7VK29	68643	69584	+	942	cysK_1	Cystathionine beta-synthase (EC 4.2.1.22)	FIG00022427	PLF_209_00002545	PGF_00420017	GO:0004122|cystathionine beta-synthase activity	4.2.1.22|Cystathionine beta-synthase	00260|Glycine, serine and threonine metabolism;00270|Cysteine and methionine metabolism
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.65	HH0064	VBIHelHep90276_0065	Q7VK28	69562	70341	-	780		hypothetical protein	FIG01063591	PLF_209_00003931	PGF_00376433			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.66	HH0065	VBIHelHep90276_0066	Q7VK27	70335	70496	-	162		hypothetical protein	FIG00638284	PLF_209_00008540	PGF_01888316			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.67	HH0066	VBIHelHep90276_0067	Q7VK26	70592	71065	+	474		hypothetical protein	FIG00713208	PLF_209_00006597	PGF_01887211			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.68	HH0067	VBIHelHep90276_0068	Q7VK25	71217	71825	+	609		hypothetical protein	FIG00638284	PLF_209_00006597	PGF_01887211			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.69	HH0068	VBIHelHep90276_0069	Q7VK24	71863	72771	-	909		hypothetical protein	FIG01437115	PLF_209_00006593	PGF_01887208			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.70	HH0069	VBIHelHep90276_0070	Q7VK23	72768	73244	-	477		putative ALPHA(1,2)FUCOSYLTRANSFERASE	FIG01359226	PLF_209_00014195	PGF_01870593			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.71	HH0070	VBIHelHep90276_0071	Q7VK22	73214	73666	-	453		putative ALPHA(1,2)FUCOSYLTRANSFERASE	FIG01359226	PLF_209_00014527	PGF_01870894			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.72	HH0071	VBIHelHep90276_0072	Q7VK21	73683	74780	-	1098		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase (EC 2.6.1.90)	FIG00638284	PLF_209_00005370	PGF_00070455		2.6.1.90|dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase	
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.73	HH0072	VBIHelHep90276_0073	Q7VK20	74801	75763	-	963		hypothetical protein	FIG00638284	PLF_209_00004327	PGF_00308844			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.74	HH0073	VBIHelHep90276_0074	Q7VK19	75766	76854	-	1089		hypothetical protein	FIG00638284	PLF_209_00006566	PGF_00369521			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.75	HH0074	VBIHelHep90276_0075	Q7VK18	76926	77558	-	633	cfa	hypothetical protein	FIG00638284	PLF_209_00012735	PGF_01869233			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.76	HH0075	VBIHelHep90276_0076	Q7VK17	77551	78276	-	726	ygeA	aspartate racemase	FIG00537096	PLF_209_00012172	PGF_00068813			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.77	HH0076	VBIHelHep90276_0077	Q7VK16	78397	79212	-	816		hypothetical protein	FIG00524602	PLF_209_00010118	PGF_01867262			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.78	HH0077	VBIHelHep90276_0078	Q7VK15	79209	79850	-	642		Phosphoserine phosphatase (EC 3.1.3.3)	FIG00000149	PLF_209_00009750	PGF_00034009	GO:0004647|phosphoserine phosphatase activity	3.1.3.3|Phosphoserine phosphatase	00260|Glycine, serine and threonine metabolism;00680|Methane metabolism
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.79	HH0078	VBIHelHep90276_0079	Q7VK14	79823	80422	-	600	serB	Phosphoserine phosphatase (EC 3.1.3.3)	FIG00000149	PLF_209_00009749	PGF_00034009	GO:0004647|phosphoserine phosphatase activity	3.1.3.3|Phosphoserine phosphatase	00260|Glycine, serine and threonine metabolism;00680|Methane metabolism
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.80	HH0079	VBIHelHep90276_0080	Q7VK13	80419	81888	-	1470		hypothetical protein	FIG00638284	PLF_209_00006607	PGF_00209301			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.81	HH0080	VBIHelHep90276_0081	Q7VK12	81950	83107	-	1158		hypothetical protein	FIG00638284	PLF_209_00010104	PGF_01867252			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.82	HH0081	VBIHelHep90276_0082	Q7VK11	83104	84057	-	954		hypothetical protein	FIG00638284	PLF_209_00008375	PGF_00160282			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.83	HH0082	VBIHelHep90276_0083	Q7VK10	84050	85162	-	1113		UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)	FIG00000482	PLF_209_00004233	PGF_00063981	GO:0008761|UDP-N-acetylglucosamine 2-epimerase activity	5.1.3.14|UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	00520|Amino sugar and nucleotide sugar metabolism
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.84	HH0083	VBIHelHep90276_0084	Q7VK09	85287	86021	-	735		SAM-dependent methyltransferases	FIG00030029	PLF_209_00009790	PGF_01889229			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.85	HH0084	VBIHelHep90276_0085	Q7VK08	86018	87661	-	1644		hypothetical protein	FIG00638284	PLF_209_00007370	PGF_00294383			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.86	HH0086	VBIHelHep90276_0086	Q7VK06	87774	88088	-	315		FIG00469638: hypothetical protein	FIG00469637	PLF_209_00015407	PGF_01871674			
235279.5	Helicobacter hepaticus ATCC 51449	NC_004917	PATRIC	CDS	fig|235279.5.peg.87	HH0087	VBIHelHep90276_0087	Q7VK05	88088	88342	-	255		Acyl carrier protein	FIG01318961	PLF_209_00011834	PGF_01868811			
